title,daily_rank,daily_movement,weekly_movement,view_count,like_count,comment_count,video_tags,publish_date,tokens,category,title_len
"TV Patrol Livestream | July 24, 2024 Full Episode Replay",20,30,30,986961,5201,132,"TV Patrol ABS-CBN, ABS-CBN Philippines, TV Patrol, TV Patrol Livestream, TV Patrol Live, COVID19, 24 News, 24 oras na balita, TV Patrol Full episode, News Livestream, ABS-CBN Livestream, COVID-19 Philippines, News Nighttime, Celebrity News, President Ferdinand Marcos Jr., Napapanahong Isyu, #TVPatrol_LS, ABS-CBN, TVPatrol_VOD, TV Patrol_Livestream, Marcos, charter change, Quiboloy, Napapanahong Issue, Mayor Guo, SONA 2024, YT0psCatherine, SONA, TV Patrol July 24 2024, July 24 2024",2024-07-24 00:00:00+00:00,"['tv', 'patrol', 'livestream', 'july', '24', '2024', 'episode', 'replay']",Shows,8
"TV Patrol Livestream | June 24, 2024 Full Episode Replay",48,2,2,542475,2885,162,"TV Patrol ABS-CBN, ABS-CBN Philippines, TV Patrol, TV Patrol Livestream, TV Patrol Live, 24 News, 24 oras na balita, TV Patrol Full episode, News Livestream, ABS-CBN Livestream, COVID-19 Philippines, News Nighttime, Celebrity News, President Ferdinand Marcos Jr., Napapanahong Isyu, #TVPatrol_LS, ABS-CBN, TVPatrol_VOD, TV Patrol_Livestream, Marcos, charter change, Quiboloy, Napapanahong Issue, Mayor Guo, TV Patrol June 24 2024, June 24 2024, YT0psCatherine, June 24 2024 TVP, news",2024-06-24 00:00:00+00:00,"['tv', 'patrol', 'livestream', 'june', '24', '2024', 'episode', 'replay']",Shows,8
"TV Patrol Livestream | November 13, 2023 Full Episode Replay",24,26,26,377762,2572,98,"ABS-CBN, ABS-CBN News, ABS-CBN Philippines, Philippine News, News, Philippines, ABS-CBN livestream, TV Patrol, TV Patrol Weekend, TV Patrol livestream, TV Patrol Playback, nighttime, TVP, #TVPatrol_Livestream, tagalog news, latest news, recent news, channel:ABSCBNNews, series:TVPatrol, genre:society, genre:politics, format:report, type:broadcast, type:fullepisode, source:video, source:audio, person:BernadetteSembrano, person:KarenDavila, person:HenryOmagaDiaz, 11112023news, November 11 2023, YT0psCathe",2023-11-13 00:00:00+00:00,"['tv', 'patrol', 'livestream', 'november', '13', '2023', 'episode', 'replay']",News & Politics,8
Talagang Tinalo ng Pilipinas ang World's #6 na Latvia,33,17,17,211624,7014,808,"w gameplay, w gameplay ph, parekoy, pba, nba, philippines, filipino, gilas pilipinas, update, latest, news, report, today, olympics, qualifiers, oqt, 2024, vs, georgia, davis bertans, artus zagars, andrejs grazulis, kai sotto, aj edu, junemar fajardo, japeth aguilar, justin brownlee, carl tamayo, kevin quiambao, coach tim cone, defense, goga bitadze, taiwan mustangs, tukey, poland, european team, euro, style, latvia, tune up games, system, scottie thompson, dwight ramos, gilas vs latvia",2024-07-03 00:00:00+00:00,"['talagang', 'tinalo', 'pilipinas', 'world', 'latvia']",Gaming,5
Teacher for a Day by Alex Gonzaga,10,27,40,2972713,73467,1524,"Alex gonzaga, Alex vlog, New vlog, Ivana alawi, Zeinab, Cong tv, Showtime, Eat, Tvj, Tv5, Gma, Bulaga, News, Travel, New video, Vlog trip, Alex g, Gonzaga, Friends, Best friends, Bff, Funny, New vid, Vlog, Toni gonzaga, Tanay Rizal, Daily vlog, Tiktok, Lifestyle, Trending, Viral, Dance, Friendships, Yayamanin, House raid, Rich life, Same day edit, Celebrity photography, Celebrity video, Home raid, House tour, Dongyan, Marian, Polly, toni gonzaga, gonzaga sisters",2024-10-13 00:00:00+00:00,"['teacher', 'day', 'alex', 'gonzaga']",Videoblogging,4
Tumpakners with Nanay Rosario | Vice Ganda,10,40,40,570867,14586,396,"vice ganda, vice, ganda, meme vice, meme, vicegandako, praybeytbenjamin, teamviceph, vice ganda house tour, vice ganda funny moments, vice ganda movie, gabing gabi na vice",2023-11-28 00:00:00+00:00,"['tumpakners', 'nanay', 'rosario', 'vice', 'ganda']",Comedy,5
UNANG SABAK,10,36,40,1716725,66490,3189,"geo ong, vlog, vlogger, ybs, travel, adventure, palawan, gio, ong, gioong, hiphop, covid19, covid, corona, pinoy, philippines, youngbloods, dougie, congtv, teampayaman, jolai, viy, yow, bosskeng, exb, exbattalion, skustclee, yongee, flowg, angelicayap, offroad, livelife, ranzkyle, niana, ranz&niana, camping, offgrid, wildasovich, harabas",2023-10-29 00:00:00+00:00,"['unang', 'sabak']",Foreign,2
UNANG SABAK (Ep 3),9,1,41,2312390,76691,3417,"geo ong, vlog, vlogger, ybs, travel, adventure, palawan, gio, ong, gioong, hiphop, covid19, covid, corona, pinoy, philippines, youngbloods, dougie, congtv, teampayaman, jolai, viy, yow, bosskeng, exb, exbattalion, skustclee, yongee, flowg, angelicayap, offroad, livelife, ranzkyle, niana, ranz&niana, camping, offgrid, wildasovich, harabas",2023-10-29 00:00:00+00:00,"['unang', 'sabak', 'ep']",Foreign,3
UNEXPECTED,1,49,49,2919100,115210,8309,"geo ong, vlog, vlogger, ybs, travel, adventure, palawan, gio, ong, gioong, hiphop, covid19, covid, corona, pinoy, philippines, youngbloods, dougie, congtv, teampayaman, jolai, viy, yow, bosskeng, exb, exbattalion, skustclee, yongee, flowg, angelicayap, offroad, livelife, ranzkyle, niana, ranz&niana, camping, offgrid, wildasovich, harabas",2024-06-04 00:00:00+00:00,['unexpected'],Foreign,1
Unkabogable Slay-Bration sa Nueva Ecija! | VICE GANDA,9,41,41,2057221,55703,1810,"vice ganda, vice, ganda, meme vice, meme, vicegandako, praybeytbenjamin, teamviceph, vice ganda house tour, vice ganda funny moments, vice ganda movie, gabing gabi na vice",2024-04-19 00:00:00+00:00,"['unkabogable', 'slaybration', 'nueva', 'ecija', 'vice', 'ganda']",Comedy,6
VICE GANDA x EUGENE DOMINGO PUKSAgutan | VICE GANDA,20,30,30,1084151,24813,1146,"vice ganda, vice, ganda, meme vice, meme, vicegandako, praybeytbenjamin, teamviceph, vice ganda house tour, vice ganda funny moments, vice ganda movie, gabing gabi na vice",2024-12-18 00:00:00+00:00,"['vice', 'ganda', 'eugene', 'domingo', 'puksagutan', 'vice', 'ganda']",Comedy,7
"Vice Ganda, Billy Crawford reconcile, end years-long rift | ABS-CBN News",6,41,44,1750032,22114,1403,"ABS-CBN, ABS-CBN News, ABS-CBN Philippines, Philippine News, News, Philippines, ABS-CBN News Exclusive, #ABS-CBNNews_Exclusive, latest news update, recent news, channel:ABSCBNNews, source:audio, News and Current Affairs, Top News, Latest News, Viral News, #ABSCBNNewsExclusive, #ABSCBNNewsExclusive_HLS, YT0psCatherine, November 9 2023, 20231109news, Vice Ganda, Billy Crawford, Vice Ganda Billy Crawford, It's Showtime, Jackie Gonzaga, and Cianne Dominguez., Magpasika, Coleen Garcia, Vice",2023-11-09 00:00:00+00:00,"['vice', 'ganda', 'billy', 'crawford', 'reconcile', 'end', 'yearslong', 'rift', 'abscbn', 'news']",Shows,10
WATCH: ANC special coverage on Typhoon #CarinaPH,37,13,13,946644,1950,38,"Tagalog News, Balita, Balita Tagalog, Philippine News, News PH, trending news, viral news, trending videos, trending balita, Breaking News, Latest News, Top News, News Digital Raw Cuts, Tagalog Balita, ABS-CBN News Viral, Napapanahong Balita, channel:abscbnews, series:newsdigitalrawcuts, genre:society, genre:politics, format:straightnews, type:broadcast, source:video, July 24 2024, 202407240news, Weather Update, Weather, #CarinaPH, Typhoon Carina, Carina, Bagyong Carina, Bagyo, YT0psCath",2024-07-24 00:00:00+00:00,"['watch', 'anc', 'special', 'coverage', 'typhoon', 'carinaph']",News & Politics,6
"WET, There’s More! Bday Lake Bonding sa Nueva Ecija | VICE GANDA",24,26,26,1065409,22378,474,"vice ganda, vice, ganda, meme vice, meme, vicegandako, praybeytbenjamin, teamviceph, vice ganda house tour, vice ganda funny moments, vice ganda movie, gabing gabi na vice",2024-04-23 00:00:00+00:00,"['wet', 'bday', 'lake', 'bonding', 'nueva', 'ecija', 'vice', 'ganda']",Comedy,8
"Walang bayad na bonding with viral kid, Lian! | VICE GANDA",5,44,45,1807757,86907,3877,"vice ganda, vice, ganda, meme vice, meme, vicegandako, praybeytbenjamin, teamviceph, vice ganda house tour, vice ganda funny moments, vice ganda movie, gabing gabi na vice",2024-04-27 00:00:00+00:00,"['bayad', 'bonding', 'viral', 'kid', 'lian', 'vice', 'ganda']",Comedy,7
Yayamanin House Raid by Alex Gonzaga,3,47,47,2694977,49062,1101,"Alex gonzaga, Alex vlog, New vlog, Ivana alawi, Zeinab, Cong tv, Showtime, Eat, Tvj, Tv5, Gma, Bulaga, News, Travel, New video, Vlog trip, Alex g, Gonzaga, Friends, Best friends, Bff, Funny, New vid, Vlog, Toni gonzaga, Tanay Rizal, Daily vlog, Tiktok, Lifestyle, Trending, Viral, Dance, Friendships, Yayamanin, House raid, Rich life, Niceprint, Wedding, Same day edit, Celebrity photography, Celebrity video, Home raid, House tour, Dongyan, Marian",2023-11-05 00:00:00+00:00,"['yayamanin', 'house', 'raid', 'alex', 'gonzaga']",Videoblogging,5
"Zsa Zsa, Jona at Jed Nag-alay ng Kanta Kay Jaclyn Jose, Coco  May Rebelasyon! Vice Ganda Nakiramay!",43,7,7,486191,4832,224,,2024-03-06 00:00:00+00:00,"['zsa', 'zsa', 'jona', 'jed', 'nagalay', 'kanta', 'kay', 'jaclyn', 'jose', 'coco', 'rebelasyon', 'vice', 'ganda', 'nakiramay']",Family,14
[FIL] Team Darleng vs Aurora Esports (BO5) DreamLeague Season 22: Southeast Asia Closed Qualifier,24,26,26,274660,856,1,"luponwxc, lupon, kuyanic, nico nazario, dota 2, Dota 2 Tournaments 2024, DreamLeague Season 22 Qulifiers 2024, Dream League S22 Qualifiers 2024, DreamLeague Season 22 Open Qualifiers 2024, Dream League Season 22 2024, Dota 2 Dream League S22 2024, DreamLeague S22 2024 dota 2, Open Qualifiers DreamLeague 2024, DreamLeague S22 Open Qualifiers, DreamLeague S22 2024, DreamLeague S22 Qualifiers 2024, DreamLeague Seasion 22 Open & Closed Qualifiers 2024, Open & Closed Qualifiers S22",2024-01-17 00:00:00+00:00,"['fil', 'team', 'darleng', 'vs', 'aurora', 'esports', 'bo5', 'dreamleague', 'season', '22', 'southeast', 'asia', 'closed', 'qualifier']",Gaming,14
[FIL] Team Darleng vs Talon Esports (BO3) DreamLeague Season 22: Southeast Asia Closed Qualifier,19,31,31,228742,710,0,"luponwxc, lupon, kuyanic, nico nazario, dota 2, Dota 2 Tournaments 2024, DreamLeague Season 22 Qulifiers 2024, Dream League S22 Qualifiers 2024, DreamLeague Season 22 Open Qualifiers 2024, Dream League Season 22 2024, Dota 2 Dream League S22 2024, DreamLeague S22 2024 dota 2, Open Qualifiers DreamLeague 2024, DreamLeague S22 Open Qualifiers, DreamLeague S22 2024, DreamLeague S22 Qualifiers 2024, DreamLeague Seasion 22 Open & Closed Qualifiers 2024, Open & Closed Qualifiers S22",2024-01-16 00:00:00+00:00,"['fil', 'team', 'darleng', 'vs', 'talon', 'esports', 'bo3', 'dreamleague', 'season', '22', 'southeast', 'asia', 'closed', 'qualifier']",Gaming,14
"‘'Di Puwedeng Hindi Puwede!' FULL MOVIE | Robin Padilla, Vina Morales",5,37,45,3951102,20344,636,"ABS-CBN, Star Cinema, ABS-CBN Star Cinema, ABS Star Cinema, Movie, Philippines, Philippine Movie, ABS-CBN Philippines, Format:fullmovie, YT0psMariel, 20240713starcinema, July 13 2024, Tagalog Movie, ABSCBN Movie, Star Cinema Movie, Free Movie, Full movies free, Person:Robin Padilla, Person:Vina Morales, ABSCBN Film, ABSCBN Movies, ABSCBN Full movies free, ABSCBN movies free, Kapamilya movies, Kapamilya full movies, Must watch, Di Puwedeng Hindi Puwede, old movie, action",2024-07-14 00:00:00+00:00,"['di', 'puwedeng', 'puwede', 'movie', 'robin', 'padilla', 'vina', 'morales']",Movies,8
"‘Type Kita... Walang Kokontra’ FULL MOVIE | Cesar Montano, Dayanara Torres",11,37,39,1695793,7663,171,"ABS-CBN, Star Cinema, ABS-CBN Star Cinema, ABS Star Cinema, Movie, Philippines, Philippine Movie, ABS-CBN Philippines, Format:fullmovie, YT0psMariel, 20241013starcinema, October 13 2024, Tagalog Movie, ABSCBN Movie, Star Cinema Movie, Free Movie, Full movies free, ABSCBN Film, ABSCBN Movies, ABSCBN Full movies free, ABSCBN movies free, Kapamilya movies, Kapamilya full movies, Person:, Movie marathon, Movie PH, Pinoy Movie",2024-10-13 00:00:00+00:00,"['type', 'kita', 'kokontra', 'movie', 'cesar', 'montano', 'dayanara', 'torres']",Movies,8
“Dilaw” - Maki (Official Music Video),8,1,42,1670525,98308,6314,"maki dilaw, maki mv, dilaw maki lyrics, dilaw maki mv, maki saan, dilaw by maki, maki singer, maki, dilaw lyrics, dilaw song, tarsier records, maki tarsier records, dilaw maki, maloi and maki, maloi mv, maloi dilaw, maki and maloi, maki maloi dilaw, tarsier records artists",2024-05-23 00:00:00+00:00,"['dilaw', 'maki', 'official', 'music', 'video']",Music,5
